"Longitude","Latitude","HousingMedianAge","TotalRooms","TotalBedrooms","Population","Households","MedianIncome","MedianHouseValue","OceanProximity"
-118.27,34.15,25,3018,806,2205,742,3.0199,220.2,"<1H OCEAN"
-118.1,34.14,26,6262,1645,3001,1505,3.6572,213.2,"<1H OCEAN"
-118.23,33.88,35,842,201,763,189,2.6719,109.8,"<1H OCEAN"
-117.57,34.07,4,2152,580,1083,441,3.1458,118.8,"INLAND"
-118.27,33.86,29,2587,489,2115,475,3.7466,168.6,"<1H OCEAN"
-118.26,34.13,37,1383,470,1185,451,2.5,207.1,"<1H OCEAN"
-117.32,33.23,24,2580,604,982,569,1.6402,169.3,"NEAR OCEAN"
-119.85,36.74,35,1191,190,537,182,3.5375,96.7,"INLAND"
-118.14,33.93,32,2065,438,1075,442,4.4279,226.4,"<1H OCEAN"
-117.95,33.71,20,2781,407,1242,408,6.1092,306.5,"<1H OCEAN"
-122.07,37.34,33,1208,198,495,216,5.4659,500.001,"<1H OCEAN"
-121.04,39.19,17,856,167,518,170,3.5859,144.3,"INLAND"
-117.7,33.61,16,2371,725,1738,686,3.6484,322.6,"<1H OCEAN"
-118.13,34.09,42,700,212,662,210,3.0078,191.7,"<1H OCEAN"
-121.87,37.3,14,360,124,134,84,2.7411,112.5,"<1H OCEAN"
-119.03,34.23,21,3284,487,1832,521,5.2773,250.8,"<1H OCEAN"
-118.11,33.94,37,1434,262,786,256,4.4375,244.9,"<1H OCEAN"
-117.09,32.61,23,1157,309,640,313,2.1548,118.8,"NEAR OCEAN"
-122.46,37.72,47,1723,389,1216,399,3.3208,238.6,"NEAR OCEAN"
-117.1,33.36,19,3518,658,2091,610,3.2614,168.8,"<1H OCEAN"
-122.08,37.89,39,3018,501,1223,489,6.2924,283.9,"NEAR BAY"
-122.46,37.78,47,1682,379,837,375,5.2806,400,"NEAR BAY"
-118.74,36.23,22,1033,232,442,136,2.6447,137.5,"INLAND"
-118.06,33.83,21,3941,655,1897,670,4.88,343.9,"<1H OCEAN"
-119.85,36.83,11,2497,427,1101,405,4.8036,141.6,"INLAND"
-122.49,38.27,8,5092,988,1657,936,3.5625,213.2,"NEAR BAY"
-118.22,34.11,36,2870,529,1371,565,5.2083,220.9,"<1H OCEAN"
-121.98,37.25,19,755,93,267,99,15,500.001,"<1H OCEAN"
-118.24,34.02,48,542,150,571,114,1.8485,90.6,"<1H OCEAN"
-119.74,36.74,39,4893,1210,4749,1067,1.2065,55.6,"INLAND"
-118.01,34.13,36,1332,217,648,203,4.7159,365.9,"INLAND"
-123.96,40.57,31,1854,365,883,310,2.3167,92.6,"<1H OCEAN"
-121.99,36.97,15,3044,786,1306,693,2.1771,213.2,"NEAR OCEAN"
-118.36,34.09,30,2353,728,1365,718,2.0702,283.3,"<1H OCEAN"
-117.16,33.61,3,2744,428,1223,366,4.7944,215.3,"<1H OCEAN"
-118.03,34.08,42,1597,373,1311,352,2.9688,162.8,"INLAND"
-117.81,33.67,24,3930,661,1831,616,6.3767,269,"<1H OCEAN"
-122.42,37.74,52,1674,346,734,335,3.8864,281.3,"NEAR BAY"
-119.65,36.62,6,1931,422,1344,414,1.6607,58,"INLAND"
-120.43,34.7,26,2353,389,1420,389,3.87,125.8,"NEAR OCEAN"
-119.81,37.67,24,172,42,79,30,3.8333,93.8,"INLAND"
-121.21,37.5,34,294,49,147,47,3,162.5,"INLAND"
-120.09,39.4,17,1076,283,171,64,2.125,83.9,"INLAND"
-122.3,38.33,15,4741,956,2043,856,4.1862,183.6,"NEAR BAY"
-116.88,33.05,11,7217,1583,4197,1502,2.8827,166.7,"<1H OCEAN"
-118.45,34.24,7,3299,794,2343,647,3.0865,205.9,"<1H OCEAN"
-121.42,38.6,35,1166,193,574,190,2.2452,102.8,"INLAND"
-115.57,32.78,29,2321,367,1173,360,4.0375,86.4,"INLAND"
-117.98,33.76,28,3215,652,2066,636,4.0194,197.4,"<1H OCEAN"
-122.04,38.28,12,3861,795,2129,806,3.676,135,"INLAND"
-118.2,33.81,45,944,178,533,193,3.4808,206.9,"NEAR OCEAN"
-121.25,37.95,40,1703,362,1208,373,2.0817,55.3,"INLAND"
-118.36,33.84,35,1577,279,743,274,5.7654,343,"<1H OCEAN"
-118.29,33.91,28,1501,446,1028,418,2.3043,177.5,"<1H OCEAN"
-117.8,33.67,5,2638,521,1179,480,5.7759,240,"<1H OCEAN"
-119.71,36.81,19,2282,550,1034,500,1.6618,69.7,"INLAND"
-122.64,38.24,40,1974,410,1039,398,3.7917,151.6,"<1H OCEAN"
-123.75,40.11,35,2052,477,900,402,1.9625,101.5,"<1H OCEAN"
-117.99,33.67,15,3141,664,1729,633,4.2165,234.6,"<1H OCEAN"
-118.32,33.79,32,2381,467,1264,488,4.1477,315.1,"<1H OCEAN"
-122.71,38.46,42,1574,376,844,369,2.314,169.4,"<1H OCEAN"
-118,33.9,35,1758,309,972,338,4.3831,209.8,"<1H OCEAN"
-121.79,36.93,19,2512,509,1856,537,3.1815,189.1,"<1H OCEAN"
-119.95,38.95,8,430,107,36,18,2.625,187.5,"INLAND"
-117.94,33.62,25,1188,264,569,249,3.6607,500.001,"<1H OCEAN"
-119.7,34.42,43,1802,557,1490,538,2.675,247.9,"<1H OCEAN"
-116.67,32.97,16,349,74,120,43,5.359,193.8,"<1H OCEAN"
-117.44,34.1,43,1614,400,926,349,2.075,95.1,"INLAND"
-121.92,38.03,16,2176,464,1410,434,3.5436,100.2,"INLAND"
-121.89,37.35,44,1668,380,1143,365,3.2083,181.9,"<1H OCEAN"
-121.79,37.38,22,3650,527,1637,520,5.3774,325.6,"<1H OCEAN"
-117.96,33.87,27,890,289,416,200,3.141,167.5,"<1H OCEAN"
-117.31,34.08,43,1697,387,1181,352,1.9234,74.6,"INLAND"
-118.05,34.06,45,531,164,722,166,2.1406,162.5,"<1H OCEAN"
-119.83,36.83,14,2351,341,1128,363,6.9903,141.2,"INLAND"
-122.01,37.35,33,2517,496,1158,443,5.0785,289.5,"<1H OCEAN"
-122.1,37.68,31,1892,428,1162,389,3.125,167.1,"NEAR BAY"
-121.36,38.42,6,3254,465,1168,345,5.1811,188.4,"INLAND"
-118.23,34.21,36,2988,719,1357,657,3.5174,268,"<1H OCEAN"
-121.05,38.14,19,3326,561,1544,511,2.9875,166.3,"INLAND"
-122.14,37.46,27,5580,2009,4165,1763,2.4375,189,"NEAR BAY"
-121.26,37.88,42,465,93,256,93,3.1719,158.3,"INLAND"
-116.36,33.88,11,12557,3098,2453,1232,1.7844,78.5,"INLAND"
-118.31,34.01,50,1463,354,912,293,1.7386,109.4,"<1H OCEAN"
-122.31,37.54,38,1946,407,975,417,4.0726,385.4,"NEAR OCEAN"
-118.31,34.01,39,2073,566,1246,547,2.0417,117.1,"<1H OCEAN"
-118.04,33.95,36,2722,515,1390,486,3.8214,178.5,"<1H OCEAN"
-118.53,34.03,40,4350,763,1551,665,7.0318,500.001,"<1H OCEAN"
-118.21,33.93,33,2739,801,3423,741,2.2847,132.7,"<1H OCEAN"
-118.16,34.16,43,1276,226,545,209,4.1518,230.7,"<1H OCEAN"
-117.93,33.93,37,1128,273,931,234,2.8,137.5,"<1H OCEAN"
-117.62,34.13,20,3216,516,1655,524,5.1261,158.8,"INLAND"
-121.91,37.33,52,2212,563,1195,532,2.894,209.5,"<1H OCEAN"
-120.77,37.01,28,1689,378,1057,267,3.125,156.3,"INLAND"
-122.33,38,35,3779,711,2493,679,2.9781,109,"NEAR BAY"
-122.17,37.77,39,1612,342,912,322,3.3958,141.9,"NEAR BAY"
-117.46,34.09,8,4711,963,3310,988,3.5488,101.6,"INLAND"
-122.12,37.48,36,880,177,795,188,3.8194,159.4,"NEAR BAY"
-117.8,33.55,38,1757,464,821,426,4.1304,433.3,"<1H OCEAN"
-117.35,33.99,45,131,28,89,31,2.6071,112.5,"INLAND"
-117.66,34.15,20,2524,311,965,285,8.0103,395.5,"INLAND"
-122.47,37.72,43,968,199,434,162,2.5333,239.3,"NEAR OCEAN"
-117.49,34.04,4,6034,1170,3527,1098,4.1775,143.7,"INLAND"
-117.09,32.55,8,6533,1217,4797,1177,3.9583,144.4,"NEAR OCEAN"
-117.01,32.7,25,2321,398,1434,386,3.5341,120.8,"NEAR OCEAN"
-121.45,37.75,15,3846,677,2360,635,4.6173,164.8,"INLAND"
-117.08,33.03,18,1339,284,761,290,5.3074,137.2,"<1H OCEAN"
-117.07,32.64,30,2873,774,1593,731,2.24,129.5,"NEAR OCEAN"
-117.07,33.01,5,5870,977,1917,842,5.1998,294.1,"<1H OCEAN"
-117.95,33.76,24,3956,812,3196,795,4.3512,191.4,"<1H OCEAN"
-120.95,37.59,29,1727,439,1063,386,1.8929,63.6,"INLAND"
-117.04,32.76,37,2979,557,1285,564,3.7368,152.2,"NEAR OCEAN"
-118.5,34.23,26,3082,573,1590,586,4.5167,319,"<1H OCEAN"
-117.66,33.57,16,2483,443,1357,400,5.5545,214.2,"<1H OCEAN"
-122.31,38.3,45,3023,659,1789,657,3.6039,126,"NEAR BAY"
-121.83,36.98,19,4431,705,1764,679,4.3321,298.6,"<1H OCEAN"
-117.04,32.62,27,1710,282,1089,297,4.6793,151.9,"NEAR OCEAN"
-122.02,37.54,31,1240,264,719,236,3.535,210.3,"NEAR BAY"
-122.32,37.56,49,2016,299,691,288,5.549,500.001,"NEAR OCEAN"
-116.99,32.81,25,4436,758,1997,738,4.2386,201,"<1H OCEAN"
-118.61,34.38,2,5989,883,1787,613,6.6916,329.5,"INLAND"
-117.16,32.75,23,2474,594,1107,536,2.9705,245.5,"NEAR OCEAN"
-118.43,34.15,31,1856,425,795,426,2.8448,360.6,"<1H OCEAN"
-121.81,37.25,12,2070,587,1216,532,4.1926,244.5,"<1H OCEAN"
-122.41,37.76,52,3452,784,2987,753,2.8135,260.3,"NEAR BAY"
-117.07,33.12,12,2453,599,1251,529,2.4122,127,"<1H OCEAN"
-119.14,34.17,16,1593,353,836,357,2.726,67.5,"NEAR OCEAN"
-122.43,37.8,52,1976,726,1045,669,3.6893,475,"NEAR BAY"
-116.93,33.74,15,3757,666,1693,654,3.6806,112.8,"INLAND"
-122.32,37.55,44,2151,411,849,370,4.4583,397.1,"NEAR OCEAN"
-121.35,38.56,16,2629,491,1265,485,4.5066,140.2,"INLAND"
-120.02,39.24,32,1347,444,825,303,1.8269,225,"INLAND"
-121.52,39.51,30,3085,610,1688,575,2.334,72.2,"INLAND"
-120.59,35.12,27,3055,677,1407,610,2.1702,179.7,"<1H OCEAN"
-117.14,32.76,28,3025,756,1328,695,2.694,164.1,"NEAR OCEAN"
-117.03,32.61,23,1553,216,778,229,5.1538,171.3,"NEAR OCEAN"
-119.08,36.02,26,1748,346,891,303,1.9439,62.1,"INLAND"
-118.29,34.26,33,3177,713,1845,612,4.008,191.1,"<1H OCEAN"
-122.7,38.43,28,1585,412,1362,424,1.6685,114.1,"<1H OCEAN"
-118.68,34.27,26,1561,212,817,242,5.477,209.1,"<1H OCEAN"
-118.41,34.01,43,2000,529,1290,514,4.7031,302.5,"<1H OCEAN"
-117.9,33.92,27,698,116,391,126,5.9177,267.6,"<1H OCEAN"
-122.41,37.63,37,1252,275,878,287,4.2262,228.5,"NEAR OCEAN"
-121.9,37.35,42,2082,626,1396,610,3.25,185.3,"<1H OCEAN"
-118.26,34.23,38,1107,194,518,195,7.5582,263.7,"<1H OCEAN"
-118.2,34.11,36,1441,534,1809,500,2.1793,185.7,"<1H OCEAN"
-118.32,34.1,28,1759,716,1463,620,1.7306,450,"<1H OCEAN"
-118.29,33.96,32,3508,917,2794,839,1.554,100,"<1H OCEAN"
-121.56,39.16,35,2157,441,1009,409,1.5827,63,"INLAND"
-117.13,32.92,16,1565,257,893,239,5.5036,192.3,"<1H OCEAN"
-120.71,37.39,40,680,160,785,175,2.6058,72.7,"INLAND"
-123.24,38.7,38,1460,311,569,176,2.7171,131.3,"NEAR OCEAN"
-119.55,36.6,18,2379,448,1638,436,2.309,57.1,"INLAND"
-118.11,33.9,35,1323,269,1084,240,5.0753,178,"<1H OCEAN"
-118.19,33.95,44,1436,271,850,269,3.2768,179.1,"<1H OCEAN"
-118.01,34.55,2,2701,530,1368,430,4.071,137.4,"INLAND"
-118.13,34.04,40,1444,312,881,303,3.1083,220.5,"<1H OCEAN"
-119.82,36.72,17,1276,242,927,238,2.6176,54.1,"INLAND"
-118.26,34.17,20,5949,1417,2593,1337,3.8576,318.6,"<1H OCEAN"
-122.26,37.85,50,1120,283,697,264,2.125,140,"NEAR BAY"
-117.07,33.04,4,2271,578,926,391,3.6437,210.1,"<1H OCEAN"
-121.46,38.56,52,1878,393,722,381,3.3348,122.8,"INLAND"
-118.59,34.21,26,2335,669,1986,645,2.9974,178.8,"<1H OCEAN"
-122.25,37.8,41,1471,469,1062,413,1.6121,171.4,"NEAR BAY"
-118.24,33.8,28,636,169,788,143,3.6161,131.3,"NEAR OCEAN"
-121.61,36.67,39,3260,821,3130,793,2.5224,119.2,"<1H OCEAN"
-121.83,37.38,31,3633,843,2677,797,3.2222,184.8,"<1H OCEAN"
-119.9,37.49,13,2230,443,920,361,3,112,"INLAND"
-121.22,38.4,14,2655,441,1277,422,4.6989,213.8,"INLAND"
-123.41,40.61,17,769,205,301,126,1.7875,55,"INLAND"
-117.76,34.11,22,4935,954,2874,938,3.9825,180.5,"INLAND"
-121.02,37.63,35,1591,364,1290,352,1.564,81.8,"INLAND"
-117.38,33.21,31,1502,367,1514,342,2.6442,103.3,"NEAR OCEAN"
-121.92,37.29,34,943,135,378,139,5.1765,344.6,"<1H OCEAN"
-122.72,38.42,30,2099,406,1156,401,2.8036,152.3,"<1H OCEAN"
-118.2,34.11,52,1901,525,1856,480,3,156.4,"<1H OCEAN"
-122.44,37.78,16,883,236,601,219,2.151,146.9,"NEAR BAY"
-121.75,37.11,18,3167,NA,1414,482,6.8773,467.7,"<1H OCEAN"
-117.75,34.05,27,437,108,469,97,1.7206,107.5,"INLAND"
-122.28,37.85,44,1025,198,506,204,1.73,147.9,"NEAR BAY"
-121.27,37.94,38,512,133,676,124,1.7386,52,"INLAND"
-118.2,33.82,34,2807,768,2217,744,2.4286,204.8,"NEAR OCEAN"
-118.25,34.05,8,3105,1256,1086,997,0.8131,275,"<1H OCEAN"
-122.46,37.73,52,2857,469,1431,496,5.2088,344.2,"NEAR BAY"
-118.17,33.89,11,3605,880,3637,873,2.6328,160.7,"<1H OCEAN"
-121.25,38,21,446,73,182,57,2.8958,135,"INLAND"
-117.55,33.88,19,2472,618,2143,610,2.2372,108.8,"INLAND"
-121.92,37.27,29,5536,862,2651,881,5.6358,282.1,"<1H OCEAN"
-121.75,39.4,29,1687,327,864,334,2.4943,81.9,"INLAND"
-117.16,32.73,52,1682,617,873,534,2.0972,112.5,"NEAR OCEAN"
-118.44,34.15,38,1387,337,713,343,2.9352,304.5,"<1H OCEAN"
-118.2,34.04,44,1582,544,1998,515,1.6888,125,"<1H OCEAN"
-121.45,38.61,34,438,116,263,100,0.9379,67.5,"INLAND"
-118.17,33.92,36,2447,503,1532,498,4.3667,171.8,"<1H OCEAN"
-122.31,37.55,27,3931,933,1877,851,3.9722,354.1,"NEAR OCEAN"
-118.3,33.72,28,2647,658,1459,595,3.4474,253.4,"NEAR OCEAN"
-121.76,36.77,27,1608,503,2031,498,2.3384,121,"<1H OCEAN"
-117.21,32.81,26,2496,407,1062,380,5.5413,302.1,"NEAR OCEAN"
-115.49,32.67,25,2322,573,2185,602,1.375,70.1,"INLAND"
-116.32,33.28,19,1791,367,327,185,3.3625,100,"INLAND"
-117.96,33.8,33,2362,394,1185,387,4.425,188.4,"<1H OCEAN"
-122.11,37.41,33,1641,284,659,282,6.0884,432.9,"NEAR BAY"
-122.04,37.63,33,952,172,369,159,3.2331,226.7,"NEAR BAY"
-122.53,37.96,35,908,194,413,197,3.9917,290.8,"NEAR BAY"
-122.4,37.8,52,1642,570,1432,513,1.9063,300,"NEAR BAY"
-118.08,34.13,46,1238,147,377,145,8.4546,500.001,"INLAND"
-121.72,38,7,7957,1314,4460,1293,4.9618,156.5,"INLAND"
-121.02,37.68,25,3262,588,1834,578,3.996,114.5,"INLAND"
-118.83,34.14,16,1956,312,671,319,6.4001,321.8,"NEAR OCEAN"
-121.9,37.34,50,1345,287,791,254,3.5966,245.8,"<1H OCEAN"
-117.88,33.6,31,5488,1055,1938,964,8.8742,500.001,"<1H OCEAN"
-117.95,33.67,25,1611,383,554,327,3.0417,137.3,"<1H OCEAN"
-122.97,38.53,48,3939,860,1257,571,2.1165,98.7,"<1H OCEAN"
-121.18,38.67,42,2101,480,945,426,2.3333,116,"INLAND"
-120.35,38.04,16,1499,326,733,286,2.5729,118.8,"INLAND"
-118.21,33.8,44,1387,280,984,302,4.25,143.1,"NEAR OCEAN"
-121.56,39.08,26,1377,289,761,267,1.4934,48.3,"INLAND"
-119.08,36.13,21,2271,376,1145,372,3.1528,113.7,"INLAND"
-122.01,38.36,15,476,67,213,73,7.1053,315.2,"INLAND"
-121.42,38.65,21,2274,495,1157,445,2.098,49.8,"INLAND"
-118.18,33.82,43,2210,469,1042,418,3.5,216.7,"NEAR OCEAN"
-122.37,37.94,40,1064,266,912,239,1.0521,69.1,"NEAR BAY"
-117.03,32.77,19,4819,1492,2572,1336,2.3393,118.2,"<1H OCEAN"
-118.3,33.93,36,2196,633,2017,583,1.3962,124.3,"<1H OCEAN"
-118.54,34.3,22,4423,622,1995,582,8.2159,376.2,"<1H OCEAN"
-120.35,36.16,18,1519,296,846,272,2.7792,85.3,"INLAND"
-117.7,33.47,21,1857,399,881,380,3.8403,350,"<1H OCEAN"
-117.14,32.79,35,3578,582,1568,553,4.7813,188.6,"NEAR OCEAN"
-120.48,41.82,20,1367,284,429,181,2.0227,47.5,"INLAND"
-117.27,34.05,34,1703,395,849,359,3.1607,138.2,"INLAND"
-121.92,37.73,24,1407,327,501,295,2.4821,157.2,"<1H OCEAN"
-118.45,34.05,23,4099,1287,2103,1217,3.7549,275,"<1H OCEAN"
-117.21,34.11,27,1245,229,692,234,3.2176,89.4,"INLAND"
-118.02,33.95,36,1632,295,797,283,4.2292,179.5,"<1H OCEAN"
-122.42,37.74,52,1786,427,856,394,3.0833,328.1,"NEAR BAY"
-122.13,36.97,27,991,194,543,155,4.7188,350,"NEAR OCEAN"
-121.86,39.76,19,7254,1785,4030,1667,2.0094,87.3,"INLAND"
-119.29,34.4,22,3891,657,1727,581,4.2656,241.4,"NEAR OCEAN"
-118.29,34,44,1753,387,1165,380,2.1354,105.8,"<1H OCEAN"
-118.38,34.22,32,362,100,348,102,2.2679,150,"<1H OCEAN"
-117.27,34.12,31,2209,636,1314,562,1.7235,78.8,"INLAND"
-121.36,38.61,37,2191,394,951,362,3.8882,159.5,"INLAND"
-117.92,34,36,116,30,193,35,3.8125,136.3,"<1H OCEAN"
-121.32,37.97,43,2453,490,1093,438,2.9107,88.8,"INLAND"
-122.55,37.99,34,3306,555,1398,585,4.8993,319.9,"NEAR BAY"
-118.97,35.36,31,1418,306,1219,312,1.5743,46.7,"INLAND"
-121.08,39.22,30,2188,NA,1033,437,2.1419,105.2,"INLAND"
-118.08,33.93,33,2263,511,1626,457,3.5556,172.8,"<1H OCEAN"
-118.25,34.01,30,962,291,1280,263,1.4464,110.2,"<1H OCEAN"
-117.66,33.51,18,2626,NA,1302,522,4.0167,189.6,"<1H OCEAN"
-119.73,36.75,39,1745,321,901,303,3.1719,67.9,"INLAND"
-118.21,33.92,37,1705,403,1839,410,2.5833,132.7,"<1H OCEAN"
-119.85,36.81,15,1743,310,1011,325,3.755,68,"INLAND"
-121.95,36.6,32,3152,504,793,426,7.1198,469.9,"NEAR OCEAN"
-121.81,37.32,26,2528,511,2677,512,4.1165,164.9,"<1H OCEAN"
-122.55,37.98,31,3807,828,1581,795,3.293,337.5,"NEAR BAY"
-122.43,37.75,52,3521,767,1415,687,4.875,362.2,"NEAR BAY"
-118.28,33.93,21,847,278,1283,277,1.4329,94.1,"<1H OCEAN"
-117.99,33.73,17,5239,1045,2440,985,4.375,248.1,"<1H OCEAN"
-118.25,33.95,48,1766,424,1655,420,0.9751,95.5,"<1H OCEAN"
-118.39,34.06,39,3299,831,1649,759,3.3295,500.001,"<1H OCEAN"
-117.09,32.72,39,1273,246,770,242,2.0938,102.5,"NEAR OCEAN"
-121.27,38.67,15,1701,346,723,352,3.8906,128.7,"INLAND"
-122.41,37.79,52,2909,851,1711,830,3.0296,500.001,"NEAR BAY"
-122.37,38.33,29,1868,291,764,284,4.825,195.1,"NEAR BAY"
-119.87,36.79,8,2875,548,1718,551,3.6522,80.2,"INLAND"
-121.48,38.52,36,1824,357,906,356,2.9911,96.4,"INLAND"
-118.27,34.11,36,1832,539,934,486,3.0521,276.6,"<1H OCEAN"
-120.11,34.66,18,1348,238,631,247,5.3154,289.4,"NEAR OCEAN"
-121.27,38.67,16,3185,886,1550,802,2.5199,149,"INLAND"
-122.4,37.81,12,1349,349,536,334,7.7852,250,"NEAR BAY"
-120.62,37.36,15,3455,729,2014,659,3.2656,83.5,"INLAND"
-117.57,33.87,33,2076,517,1374,480,2.2197,138.2,"INLAND"
-115.32,32.82,34,591,139,327,89,3.6528,100,"INLAND"
-121.92,37.34,35,357,120,377,99,3.0139,204.2,"<1H OCEAN"
-118.27,34.05,12,535,328,1194,365,1.2012,275,"<1H OCEAN"
-122.46,37.69,35,1983,385,1577,414,4.0833,266.7,"NEAR OCEAN"
-118.21,34.08,26,2574,807,3163,802,1.9495,173.2,"<1H OCEAN"
-118.19,34.12,41,2591,682,2366,583,2.3071,146.4,"<1H OCEAN"
-122.47,37.71,44,2547,511,1577,516,4.1939,237.9,"NEAR OCEAN"
-116.97,32.78,35,1113,236,681,246,2.9784,136.4,"<1H OCEAN"
-117.24,34.14,6,2383,606,1301,488,3.016,107.5,"INLAND"
-117.97,33.73,18,3698,574,2046,614,6.2984,269.8,"<1H OCEAN"
-118.3,34.26,37,2824,633,1619,573,3.5568,184.5,"<1H OCEAN"
-117.92,34.07,36,1057,207,658,207,4.7708,191.7,"<1H OCEAN"
-122.18,37.46,40,2529,293,831,258,15.0001,500.001,"NEAR BAY"
-118.46,34.27,28,1865,463,1182,440,2.6193,172.3,"<1H OCEAN"
-120.08,36.34,18,1524,414,2030,356,2.1153,112.5,"INLAND"
-117.72,33.64,16,1230,242,380,246,2.2969,67.5,"<1H OCEAN"
-122.19,40.07,21,1548,290,744,265,1.9773,55,"INLAND"
-121.8,37.34,20,2686,414,1507,405,5.8068,263.9,"<1H OCEAN"
-119.83,36.75,33,662,183,607,181,1.3929,55.6,"INLAND"
-120.58,38.77,15,2155,394,857,356,4.03,141.2,"INLAND"
-121.47,39.49,17,1554,242,553,230,3.2174,91.8,"INLAND"
-124.16,40.8,52,2167,480,908,451,1.6111,74.7,"NEAR OCEAN"
-118.36,33.93,44,520,116,392,106,3.0132,202.5,"<1H OCEAN"
-117.87,33.61,25,2267,359,866,348,7.79,500.001,"<1H OCEAN"
-116.9,34.52,20,3481,840,1694,587,1.4,77.7,"INLAND"
-118.36,34.07,40,1821,447,777,441,2.3375,355.2,"<1H OCEAN"
-117.33,34.12,38,1703,385,1356,363,2.0391,70.4,"INLAND"
-117.26,33.05,14,2323,373,1057,372,6.2513,240.9,"NEAR OCEAN"
-117.15,33.45,4,9089,1413,3886,1243,4.6904,174.2,"<1H OCEAN"
-121.02,39.27,52,3720,707,1424,609,3.2,155,"INLAND"
-117.59,34.03,16,3443,562,2130,564,5.0769,161.4,"INLAND"
-119.22,35.68,16,2874,677,3078,651,1.8843,55.2,"INLAND"
-121.44,38.53,37,1951,432,1089,411,2.3272,80.6,"INLAND"
-117.03,32.73,32,1750,333,997,335,3.4784,154.4,"NEAR OCEAN"
-121.98,37.8,16,2498,330,1027,343,8.155,343.7,"<1H OCEAN"
-122.34,37.53,27,3339,481,1354,458,7.3081,464.6,"NEAR OCEAN"
-117.2,33.14,19,2025,414,1663,403,3.8147,139.2,"<1H OCEAN"
-116.86,33.73,13,2604,443,978,417,2.933,170.7,"INLAND"
-118.27,34.1,41,3729,740,1364,707,5.7778,412.7,"<1H OCEAN"
-118.17,33.8,26,1589,380,883,366,3.5313,187.5,"NEAR OCEAN"
-118.2,34.06,46,321,101,401,86,2.1029,109.4,"<1H OCEAN"
-122.29,37.81,46,12,4,18,7,0.4999,67.5,"NEAR BAY"
-118.37,34.07,44,2703,663,1045,619,3.201,287.5,"<1H OCEAN"
-117.06,32.64,30,4494,667,1883,680,5.766,186.1,"NEAR OCEAN"
-118.15,33.84,36,2987,491,1360,497,4.8013,224.1,"<1H OCEAN"
-119.18,34.19,36,4519,1081,4818,1061,2.8561,179.1,"NEAR OCEAN"
-117.63,34.07,39,2650,511,1537,495,3.4432,106.7,"INLAND"
-118.17,34.09,33,2907,797,3212,793,2.2348,146.6,"<1H OCEAN"
-117.92,33.79,29,3692,969,2683,881,3.1726,198.7,"<1H OCEAN"
-117.12,32.73,52,3976,718,1750,769,3.4151,175.4,"NEAR OCEAN"
-121.86,37.7,13,9621,1344,4389,1391,6.6827,313.7,"INLAND"
-122.07,37.58,16,1606,240,1117,268,6.0661,247,"NEAR BAY"
-117.04,32.98,16,1332,196,640,193,6.0226,192.9,"<1H OCEAN"
-122.29,38.3,52,144,54,89,48,1.0096,162.5,"NEAR BAY"
-121.45,38.56,52,3170,476,1027,457,4.63,233.8,"INLAND"
-117.68,33.47,7,4458,731,1731,704,6.126,285.6,"<1H OCEAN"
-121.99,37.31,26,3285,502,1443,530,5.7833,339.6,"<1H OCEAN"
-122.17,37.88,33,3626,502,1348,480,7.6107,423.2,"NEAR BAY"
-122.19,37.79,50,954,217,546,201,2.6667,172.8,"NEAR BAY"
-118.38,34.01,18,9528,2075,3922,1920,4.7612,304.1,"<1H OCEAN"
-118.05,33.78,25,3112,435,1098,401,6,353.5,"<1H OCEAN"
-118.12,34.17,52,2948,542,1363,495,4.7098,287.9,"INLAND"
-118.08,33.82,30,2636,652,3412,649,2.8095,118.3,"<1H OCEAN"
-122.36,40.57,31,431,90,231,78,2.184,77.3,"INLAND"
-121.34,38.44,14,3205,465,1439,456,5.7452,240.9,"INLAND"
-121.42,38.47,11,5665,1507,3422,1299,2.3343,97.8,"INLAND"
-117.24,32.74,44,1686,285,712,298,4.0268,298.6,"NEAR OCEAN"
-117.06,32.61,23,1630,362,1267,418,2.5625,131.1,"NEAR OCEAN"
-122.23,37.79,43,5963,1344,4367,1231,2.1917,112.8,"NEAR BAY"
-117.13,32.96,15,2267,292,1180,289,6.712,240.2,"<1H OCEAN"
-117.9,34.12,33,1788,456,1787,361,2.6629,124.1,"<1H OCEAN"
-121.94,37.93,16,3421,427,1341,428,7.5695,320.4,"INLAND"
-118.29,34.07,24,4021,1707,3727,1529,1.7365,112.5,"<1H OCEAN"
-118.29,33.71,40,1933,475,902,412,4.25,332.8,"NEAR OCEAN"
-119.76,36.75,35,1607,383,1407,382,2.19,53.4,"INLAND"
-117.98,33.81,28,3528,816,2304,764,2.582,181.8,"<1H OCEAN"
-118.04,34.09,32,1339,334,817,349,2.8333,186,"INLAND"
-117.33,34.17,13,3616,665,2189,620,3.7949,106.3,"INLAND"
-121.06,39.04,15,1999,287,585,246,5.5161,361.9,"INLAND"
-118.27,34.07,34,786,341,1239,320,2.3438,152.1,"<1H OCEAN"
-119.01,36.02,17,3915,742,1768,688,2.375,79.8,"INLAND"
-122.27,37.85,40,751,184,409,166,1.3578,147.5,"NEAR BAY"
-118.23,34.15,26,1649,522,1332,483,3.1004,257.1,"<1H OCEAN"
-117.31,34.11,41,1105,257,816,197,1.9375,64.1,"INLAND"
-118.04,34.06,30,2019,551,2481,484,3.1875,154.2,"<1H OCEAN"
